Phone Number,Spam Classification,Caller Type,Number of Reports,Call Frequency,Location,Time of Call,Duration (seconds),User Review,Confidence Score (%),Last Report Date,Reported by Verified Users,Conversation Text
9001382608,Spam,Unknown,4,5,Jaipur,Afternoon,478,Scam alert,81,2024-03-05,False,Special discount available only today!
9267282443,Not Spam,Service,0,0,Unknown,Night,239,OK,14,2024-12-13,False,Following up on your inquiry.
8180081649,Not Spam,Personal,0,0,Mumbai,Afternoon,54,Important call,34,2024-12-11,True,Your requested callback about the service issue.
6960307271,Not Spam,Business,0,0,Kolkata,Morning,169,OK,28,2024-11-02,True,About your recent service request.
6667168592,Not Spam,None,0,0,Delhi,Evening,387,Important call,53,2024-11-15,True,"Hello, calling to confirm your appointment."
9299753806,Not Spam,Business,0,0,Ahmedabad,Morning,389,Important call,26,2025-01-02,False,Your requested callback about the service issue.
6175662312,Not Spam,Service,0,0,Mumbai,Morning,355,Helpful service,41,2024-10-06,False,Your requested callback about the service issue.
7417292545,Spam,Telemarketer,9,0,Hyderabad,Afternoon,21,Scam alert,60,2024-06-14,False,Are you interested in saving money on your utility bills?
9880443444,Not Spam,None,0,0,Mumbai,Morning,775,Expected call,25,2025-01-08,False,This is your delivery service.
9322916347,Not Spam,Personal,0,0,Unknown,Afternoon,397,Helpful service,36,2024-12-27,False,"Hello, this is about your subscription."
7621261150,Not Spam,Service,0,1,Jaipur,Evening,437,Expected call,29,2024-02-21,True,This is your delivery service.
8478240216,Not Spam,Personal,0,0,Unknown,Afternoon,822,Helpful service,21,2024-06-29,False,Following up on your inquiry.
9904927616,Not Spam,Service,0,1,Unknown,Morning,93,Business call,33,2025-01-05,False,Calling from your doctor's office.
7851828098,Not Spam,Service,0,0,Pune,Morning,177,Genuine call,46,2025-01-05,False,Your requested callback about the service issue.
8602058961,Not Spam,Service,0,0,Hyderabad,Morning,387,Expected call,41,2024-09-26,False,This is your delivery service.
8007819461,Not Spam,Business,0,0,Jaipur,Afternoon,248,OK,29,2024-03-20,True,This is your bank calling to verify a transaction.
9024528438,Not Spam,Business,0,0,Delhi,Afternoon,932,Business call,12,2024-05-18,False,"Hello, calling to confirm your appointment."
6576136516,Spam,Unknown,4,0,Delhi,Night,242,Possible spam,68,2025-01-07,False,Are you interested in saving money on your utility bills?
7279913003,Spam,Unknown,2,4,Kolkata,Afternoon,16,Suspicious call,76,2024-01-29,True,Special discount available only today!
8022856265,Not Spam,Business,0,0,Jaipur,Morning,417,Business call,28,2024-05-12,False,"Hi, this is regarding your job application."
9143238387,Spam,Scammer,4,4,Pune,Afternoon,232,Suspicious call,70,2024-09-20,False,This is regarding your car's extended warranty.
6837961104,Not Spam,None,0,1,Ahmedabad,Morning,134,OK,25,2024-08-24,True,Calling from your doctor's office.
9250855201,Spam,Scammer,6,3,Unknown,Night,405,Telemarketing spam,64,2024-11-23,False,This is regarding your car's extended warranty.
7476589312,Not Spam,None,0,0,Jaipur,Night,445,Helpful service,24,2024-09-14,False,This is your delivery service.
9389239100,Spam,Unknown,3,2,Unknown,Night,119,Telemarketing spam,47,2024-05-31,True,"Hello, this is about your subscription."
9540040732,Spam,Unknown,3,3,Ahmedabad,Morning,325,Suspicious call,69,2024-06-24,False,Are you interested in saving money on your utility bills?
7459711809,Spam,Survey,14,4,Jaipur,Morning,437,Possible spam,75,2024-06-20,False,Your opinion matters to us.
6810538349,Not Spam,Business,0,1,Pune,Evening,115,Helpful service,39,2024-05-30,False,Following up on your inquiry.
9676756937,Not Spam,Personal,0,0,Unknown,Afternoon,50,Helpful service,33,2024-05-03,False,This is about your recent purchase.
8702166475,Not Spam,None,0,1,Unknown,Afternoon,450,Expected call,18,2024-04-28,False,Your requested callback about the service issue.
9315517975,Not Spam,Service,0,1,Hyderabad,Morning,217,Important call,29,2024-02-14,True,Calling from your doctor's office.
7072979014,Not Spam,None,0,0,Ahmedabad,Morning,61,Genuine call,54,2025-01-08,True,About your recent service request.
8988550848,Spam,Fraudulent Service,6,2,Unknown,Morning,296,Annoying call,68,2024-09-25,False,We detected suspicious activity.
9870585440,Not Spam,None,0,1,Unknown,Night,159,Helpful service,45,2024-01-31,False,"Hello, calling to confirm your appointment."
7049341799,Not Spam,Service,0,0,Mumbai,Morning,562,Expected call,47,2024-07-13,False,Following up on your inquiry.
7778702060,Not Spam,Business,0,0,Mumbai,Afternoon,503,Expected call,33,2024-02-19,True,About your recent service request.
9209013763,Not Spam,Business,0,0,Ahmedabad,Evening,279,Business call,20,2024-12-30,False,Your requested callback about the service issue.
8094910664,Not Spam,None,0,0,Pune,Afternoon,98,Expected call,44,2024-07-11,False,This is about your recent purchase.
8067011812,Not Spam,Personal,0,2,Chennai,Afternoon,11,OK,35,2024-11-27,False,This is your bank calling to verify a transaction.
7946469032,Not Spam,None,0,1,Delhi,Night,450,Genuine call,23,2024-05-09,True,"Hello, calling to confirm your appointment."
9798486382,Not Spam,Personal,0,0,Unknown,Night,57,Business call,46,2024-02-09,True,Important information about your service.
9124587392,Not Spam,Business,0,0,Bangalore,Evening,218,Normal call,39,2024-05-14,False,This is your bank calling to verify a transaction.
6287778343,Not Spam,None,0,0,Jaipur,Afternoon,365,Genuine call,24,2024-02-01,False,Your requested callback about the service issue.
8982279312,Spam,Fraudulent Service,11,3,Chennai,Afternoon,182,Telemarketing spam,85,2024-01-27,False,Your social security number needs verification.
8346049823,Not Spam,Business,0,0,Jaipur,Evening,264,Important call,43,2024-03-24,False,This is your delivery service.
9511481514,Spam,Survey,8,1,Jaipur,Night,712,Scam alert,74,2024-03-28,True,"Hello, this is about your subscription."
7768553040,Not Spam,None,0,0,Pune,Afternoon,254,Expected call,24,2024-06-19,False,Following up on your inquiry.
9869814534,Not Spam,Personal,0,0,Unknown,Night,556,Business call,45,2024-03-06,False,Your requested callback about the service issue.
7178558330,Not Spam,Personal,0,0,Pune,Evening,417,Business call,48,2024-06-28,False,Your requested callback about the service issue.
6007658216,Not Spam,Service,0,3,Unknown,Morning,504,Normal call,44,2024-10-12,False,Your requested callback about the service issue.
7164296386,Not Spam,Service,0,1,Kolkata,Morning,510,Important call,26,2024-06-02,False,About your recent service request.
7903266803,Not Spam,Business,0,0,Unknown,Afternoon,120,Helpful service,10,2025-01-19,False,"Hi, this is regarding your job application."
6934199216,Not Spam,Service,0,0,Bangalore,Afternoon,1143,Normal call,20,2024-04-19,False,About your recent service request.
7451603534,Not Spam,Business,0,0,Ahmedabad,Evening,236,Business call,44,2025-01-06,False,About your recent service request.
8134446039,Not Spam,Personal,0,0,Pune,Afternoon,43,Helpful service,34,2024-01-30,False,Following up on your inquiry.
8191423799,Not Spam,Personal,0,0,Unknown,Evening,440,Helpful service,44,2024-03-18,False,Calling from your doctor's office.
6970067804,Not Spam,Personal,0,0,Unknown,Afternoon,158,Business call,8,2024-11-24,False,This is about your recent purchase.
8467098962,Spam,Survey,3,4,Bangalore,Night,466,Annoying call,78,2024-08-28,False,Can you spare 5 minutes for a survey?
9787189071,Not Spam,None,0,0,Unknown,Afternoon,1115,Expected call,17,2024-10-15,False,This is your delivery service.
9843642309,Not Spam,Personal,0,0,Bangalore,Night,49,Business call,18,2024-02-17,False,This is a follow-up call.
8799139442,Not Spam,Service,0,0,Chennai,Night,454,Genuine call,30,2024-11-28,False,This is your delivery service.
7598497444,Spam,Unknown,11,2,Mumbai,Night,149,Annoying call,67,2024-10-02,False,Calling regarding your recent inquiry.
6085923715,Not Spam,Personal,0,1,Hyderabad,Night,354,Normal call,26,2024-07-14,False,About your recent service request.
9053472059,Not Spam,Business,0,0,Mumbai,Night,295,Genuine call,40,2025-01-16,False,This is your bank calling to verify a transaction.
6854757807,Not Spam,Business,0,0,Kolkata,Evening,196,Helpful service,32,2024-02-14,False,"Hello, calling to confirm your appointment."
7255572259,Spam,Telemarketer,8,0,Chennai,Evening,486,Annoying call,58,2024-09-22,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7732454292,Not Spam,None,0,0,Unknown,Evening,331,Expected call,43,2024-02-05,False,Your requested callback about the service issue.
6496304499,Spam,Telemarketer,2,2,Mumbai,Morning,406,Scam alert,73,2024-08-18,False,Are you interested in saving money on your utility bills?
6903679045,Not Spam,Personal,0,0,Mumbai,Afternoon,770,Helpful service,38,2024-03-28,True,This is your delivery service.
6323813596,Not Spam,None,0,0,Unknown,Night,388,OK,33,2024-07-26,False,Calling from your doctor's office.
8841666491,Not Spam,Personal,0,0,Bangalore,Night,172,Genuine call,26,2024-12-06,False,"Hello, calling to confirm your appointment."
6327347936,Spam,Unknown,1,2,Chennai,Afternoon,373,Annoying call,81,2024-08-29,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8126289439,Not Spam,Service,0,0,Kolkata,Morning,232,Important call,13,2024-11-26,True,"Hi, this is regarding your job application."
7455397503,Not Spam,Business,0,0,Chennai,Evening,1091,Business call,29,2024-10-18,False,Important information about your service.
9906297068,Not Spam,None,0,0,Hyderabad,Night,291,Business call,47,2024-06-30,True,"Hello, calling to confirm your appointment."
6597799002,Not Spam,Business,0,0,Unknown,Evening,377,Helpful service,41,2024-05-22,False,About your recent service request.
7048958561,Not Spam,Personal,0,0,Mumbai,Morning,331,Important call,39,2024-07-12,False,Following up on your inquiry.
7361658551,Not Spam,None,0,0,Ahmedabad,Night,365,Helpful service,46,2024-02-14,True,This is your delivery service.
6763698579,Not Spam,Business,0,0,Kolkata,Afternoon,147,Normal call,36,2024-04-16,False,About your recent service request.
9317753259,Spam,Telemarketer,7,2,Kolkata,Night,267,Telemarketing spam,60,2024-03-17,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7598334020,Not Spam,Personal,0,0,Jaipur,Night,295,Business call,40,2024-08-06,False,Calling from your doctor's office.
9023918588,Not Spam,Business,0,0,Kolkata,Night,13,Helpful service,22,2024-09-17,False,This is your bank calling to verify a transaction.
7652878478,Spam,Fraudulent Service,3,2,Bangalore,Morning,294,Annoying call,51,2024-12-19,True,Your computer might be infected.
9436317695,Not Spam,Service,0,0,Ahmedabad,Morning,206,Business call,25,2024-03-21,True,"Hi, this is regarding your job application."
8587128663,Not Spam,Business,0,0,Unknown,Night,500,Expected call,24,2024-12-07,False,"Hi, this is regarding your job application."
8596536446,Not Spam,Business,0,0,Pune,Morning,189,Helpful service,41,2024-04-14,False,This is your delivery service.
7156893014,Not Spam,Personal,0,0,Mumbai,Morning,275,Normal call,46,2024-11-05,False,This is about your recent purchase.
6487343296,Not Spam,None,0,0,Unknown,Afternoon,90,Business call,28,2024-11-27,False,This is your delivery service.
6213205096,Not Spam,Personal,0,0,Mumbai,Evening,482,Important call,25,2024-08-05,False,This is your bank calling to verify a transaction.
8336692337,Spam,Survey,6,1,Ahmedabad,Evening,192,Possible spam,61,2024-01-27,False,Would you like to participate in a quick survey?
7927677609,Not Spam,Personal,0,0,Ahmedabad,Morning,266,Genuine call,30,2025-01-17,False,Your requested callback about the service issue.
8995522906,Not Spam,None,0,0,Bangalore,Evening,23,Helpful service,40,2024-10-31,True,About your recent service request.
7250503841,Not Spam,None,0,0,Chennai,Afternoon,366,Normal call,26,2024-11-15,False,Following up on your inquiry.
9863412979,Not Spam,Personal,0,0,Unknown,Evening,354,OK,31,2024-03-04,False,Calling from your doctor's office.
6191094297,Not Spam,Personal,0,0,Unknown,Morning,491,Business call,24,2024-03-14,True,This is about your recent purchase.
8302905765,Not Spam,None,0,0,Hyderabad,Evening,141,Important call,32,2024-02-26,False,This is your bank calling to verify a transaction.
6189162637,Spam,Fraudulent Service,5,6,Unknown,Afternoon,168,Annoying call,74,2024-11-09,False,Your social security number needs verification.
9412295881,Not Spam,Business,0,0,Ahmedabad,Morning,558,Helpful service,19,2024-08-20,False,"Hi, this is regarding your job application."
8092564321,Spam,Telemarketer,6,0,Unknown,Morning,361,Suspicious call,71,2024-07-07,False,Are you interested in saving money on your utility bills?
8278380779,Not Spam,Personal,0,0,Delhi,Night,277,Helpful service,30,2025-01-06,True,"Hello, calling to confirm your appointment."
6430048631,Not Spam,None,0,0,Pune,Morning,814,Business call,33,2024-03-12,False,Calling from your doctor's office.
8095292206,Spam,Survey,5,2,Unknown,Evening,422,Annoying call,66,2024-06-13,False,Your opinion matters to us.
7350745830,Spam,Telemarketer,8,0,Jaipur,Afternoon,289,Not sure,86,2024-04-24,False,We have an exclusive offer for you today.
8171529108,Not Spam,Business,0,0,Chennai,Night,348,Genuine call,45,2024-02-16,True,This is about your recent purchase.
8041782086,Not Spam,Business,0,1,Chennai,Afternoon,1106,Helpful service,19,2024-11-13,True,"Hello, this is about your subscription."
8436375094,Not Spam,Service,0,0,Kolkata,Morning,89,Normal call,40,2024-05-16,False,About your recent service request.
9772308309,Not Spam,None,0,0,Delhi,Afternoon,182,Helpful service,44,2025-01-24,True,This is your bank calling to verify a transaction.
7275413797,Not Spam,Personal,0,0,Unknown,Afternoon,546,Normal call,38,2024-08-03,False,This is a follow-up call.
8765782015,Not Spam,Personal,0,0,Jaipur,Evening,418,Expected call,41,2024-09-30,True,Calling from your doctor's office.
7619036856,Not Spam,Personal,0,0,Delhi,Afternoon,528,Normal call,41,2024-05-20,True,This is your delivery service.
6099407924,Not Spam,None,0,0,Unknown,Afternoon,503,Expected call,31,2024-10-18,False,Your requested callback about the service issue.
7095788970,Not Spam,Personal,0,0,Kolkata,Morning,233,Helpful service,28,2024-11-15,False,"Hi, this is regarding your job application."
9269129498,Spam,Telemarketer,11,1,Kolkata,Evening,183,Telemarketing spam,63,2024-06-26,True,Are you interested in saving money on your utility bills?
6984943666,Spam,Unknown,10,1,Ahmedabad,Evening,420,Telemarketing spam,49,2024-09-19,False,"Hello, this is about your subscription."
9978357944,Not Spam,Personal,0,0,Ahmedabad,Morning,246,Expected call,20,2024-10-26,False,This is your bank calling to verify a transaction.
8908665353,Not Spam,Personal,0,0,Hyderabad,Morning,356,Expected call,25,2024-08-18,True,This is your delivery service.
6858149878,Not Spam,Personal,0,0,Unknown,Afternoon,413,Business call,38,2024-05-06,False,About your recent service request.
9934049981,Not Spam,None,0,0,Chennai,Morning,45,Genuine call,34,2024-11-19,True,This is your bank calling to verify a transaction.
9204033929,Not Spam,None,0,0,Unknown,Afternoon,126,Expected call,24,2024-11-05,True,"Hello, calling to confirm your appointment."
7089002406,Not Spam,Service,0,0,Jaipur,Afternoon,535,Expected call,39,2024-06-05,False,This is your bank calling to verify a transaction.
8913586345,Not Spam,Personal,0,3,Chennai,Afternoon,36,Normal call,46,2024-07-30,False,This is about your recent purchase.
6695303218,Not Spam,Business,0,0,Kolkata,Afternoon,546,Genuine call,12,2024-06-09,False,Calling from your doctor's office.
7953316152,Not Spam,Business,0,0,Ahmedabad,Afternoon,352,Expected call,24,2024-12-23,False,"Hello, calling to confirm your appointment."
7736816205,Spam,Fraudulent Service,6,0,Mumbai,Afternoon,1100,Scam alert,63,2024-12-20,False,Urgent action required on your account.
